id,Longitude,Latitude,UHI Index,S2_B01,S2_B02,S2_B03,S2_B04,S2_B05,S2_B06,S2_B07,S2_B08,S2_B8A,S2_B11,S2_B12,NDVI_S2,NDBI_S2,NDWI_S2,NDVI_LS,LST_LS
2513,-73.96027333,40.77305,0.991582448,839.0,998.0,1048.0,1150.0,997.0,863.0,856.0,1148.0,896.0,1069.0,941.0,-0.0008703220191470844,-0.03563373928732522,-0.04553734061930783,0.11491779138966102,43.883281220000015
2514,-73.96030667,40.77299833,0.991582448,839.0,763.0,814.0,890.0,1030.0,1258.0,1245.0,1252.0,1349.0,1461.0,1179.0,0.16900093370681607,0.07703649096940655,-0.21200387221684414,0.11491779138966102,43.883281220000015
2515,-73.96034333,40.77293667,0.987255018,839.0,945.0,1030.0,1208.0,1287.0,1445.0,1595.0,1332.0,1496.0,1613.0,1386.0,0.048818897637795275,0.09541595925297114,-0.12785774767146485,0.11491779138966102,43.883281220000015
2516,-73.9604,40.77285333,0.987255018,839.0,998.0,1112.0,1338.0,1287.0,1445.0,1595.0,1518.0,1496.0,1613.0,1386.0,0.06302521008403361,0.030341743851804534,-0.1543726235741445,0.11491779138966102,43.883281220000015
2517,-73.96045167,40.77278833,0.987255018,839.0,1007.0,1128.0,1522.0,1035.0,1128.0,1279.0,1470.0,1067.0,1555.0,1419.0,-0.017379679144385027,0.02809917355371901,-0.13163972286374134,0.10719533038150528,43.78415863999999
2518,-73.96053333,40.77271833,0.987255018,839.0,791.0,863.0,1078.0,1035.0,1128.0,1279.0,1078.0,1067.0,1555.0,1419.0,0.0,0.18116217242688948,-0.11076764554353426,0.10719533038150528,43.78415863999999
2519,-73.96058833,40.77265167,0.985091303,839.0,1166.0,1290.0,1474.0,1564.0,1326.0,1322.0,1698.0,1374.0,1604.0,1501.0,0.07061790668348046,-0.028467595396729255,-0.13654618473895583,0.12485486647715884,43.736306360000015
2520,-73.96069167,40.77252,0.982927588,1041.0,1086.0,1340.0,1588.0,1472.0,1267.0,1332.0,1682.0,1461.0,1734.0,1671.0,0.02874617737003058,0.01522248243559719,-0.11317008603573792,0.129544534997977,43.69187210000001
2521,-73.96074,40.77246,0.982927588,1041.0,1086.0,1340.0,1588.0,1472.0,1267.0,1332.0,1682.0,1461.0,1734.0,1671.0,0.02874617737003058,0.01522248243559719,-0.11317008603573792,0.129544534997977,43.69187210000001
2522,-73.96081833,40.77240667,0.985091303,818.0,1172.0,1288.0,1396.0,1448.0,1688.0,1895.0,2132.0,1829.0,1919.0,1708.0,0.20861678004535147,-0.05257960997284621,-0.24678362573099416,0.129544534997977,43.69187210000001
2523,-73.96086167,40.77235667,0.985091303,818.0,1072.0,1244.0,1488.0,1448.0,1688.0,1895.0,1842.0,1829.0,1919.0,1708.0,0.1063063063063063,0.020473278383408667,-0.19377835385612444,0.129544534997977,43.69187210000001
2524,-73.96089167,40.77231333,0.980763873,818.0,1072.0,1244.0,1488.0,1448.0,1688.0,1895.0,1842.0,1829.0,1919.0,1708.0,0.1063063063063063,0.020473278383408667,-0.19377835385612444,0.129544534997977,43.69187210000001
2525,-73.96092167,40.77227333,0.980763873,818.0,1354.0,1500.0,1598.0,1339.0,1464.0,1606.0,1850.0,1692.0,1932.0,1780.0,0.07308584686774942,0.02168164992067689,-0.1044776119402985,0.10057385279312714,43.603003580000006
2526,-73.92816333,40.82427167,0.99350575,870.0,1418.0,1610.0,1746.0,1489.0,1692.0,1601.0,1860.0,1607.0,1632.0,1581.0,0.03161397670549085,-0.06529209621993128,-0.07204610951008646,0.1359357745096321,46.467304340000055
2527,-73.92810167,40.82436167,0.99350575,870.0,1288.0,1548.0,1712.0,1489.0,1692.0,1601.0,1882.0,1607.0,1632.0,1581.0,0.04730105731775181,-0.07114399544678429,-0.09737609329446065,0.11209751449586892,45.08300624000003
2528,-73.92797333,40.82451833,1.000117101,870.0,1082.0,1166.0,1288.0,1459.0,1452.0,1527.0,1456.0,1522.0,1475.0,1391.0,0.061224489795918366,0.006482429205049471,-0.11060259344012205,0.14433629715368024,46.31007542000003
2529,-73.92792167,40.82459167,0.997953386,887.0,1172.0,1328.0,1412.0,1444.0,1552.0,1703.0,1716.0,1677.0,1504.0,1343.0,0.09718670076726342,-0.06583850931677018,-0.12746386333771353,0.14433629715368024,46.31007542000003
2530,-73.927865,40.82466167,0.997953386,887.0,999.0,1144.0,1248.0,1444.0,1552.0,1703.0,1604.0,1677.0,1504.0,1343.0,0.12482468443197756,-0.032175032175032175,-0.16739446870451238,0.12051900197957711,47.318391320000046
2531,-73.92780833,40.82474167,0.995789671,918.0,1184.0,1356.0,1320.0,1385.0,1474.0,1543.0,1548.0,1575.0,1491.0,1349.0,0.0794979079497908,-0.018756169792694965,-0.06611570247933884,0.12051900197957711,47.318391320000046
2532,-73.92775167,40.824825,0.995789671,918.0,1184.0,1356.0,1320.0,1385.0,1474.0,1543.0,1548.0,1575.0,1491.0,1349.0,0.0794979079497908,-0.018756169792694965,-0.06611570247933884,0.1691197477435535,45.79395440000002
2533,-73.92770167,40.82490333,0.991462241,918.0,1148.0,1274.0,1338.0,1385.0,1474.0,1543.0,1548.0,1575.0,1491.0,1349.0,0.07276507276507277,-0.018756169792694965,-0.09709425939050319,0.1691197477435535,45.79395440000002
2534,-73.92766167,40.82498167,0.991462241,918.0,972.0,1134.0,1178.0,1424.0,1547.0,1605.0,1766.0,1698.0,1499.0,1372.0,0.19972826086956522,-0.08177641653905053,-0.21793103448275863,0.17311029837136108,46.95949922
2535,-73.92756333,40.82519833,0.993625956,918.0,1100.0,1216.0,1268.0,1316.0,1430.0,1488.0,1462.0,1506.0,1465.0,1351.0,0.07106227106227106,0.0010249402118209772,-0.09185959671396565,0.14553410553410562,46.86379466000005
2536,-73.92752833,40.82527333,0.993625956,918.0,1100.0,1216.0,1268.0,1316.0,1430.0,1488.0,1462.0,1506.0,1465.0,1351.0,0.07106227106227106,0.0010249402118209772,-0.09185959671396565,0.14553410553410562,46.86379466000005
2537,-73.92750167,40.82533833,0.995789671,801.0,965.0,990.0,1082.0,1148.0,1315.0,1443.0,1520.0,1388.0,1331.0,1165.0,0.16833205226748654,-0.06629252893721502,-0.21115537848605578,0.14553410553410562,46.86379466000005
2538,-73.92748167,40.82539667,0.995789671,801.0,974.0,1062.0,1086.0,1148.0,1315.0,1443.0,1484.0,1388.0,1331.0,1165.0,0.154863813229572,-0.05435168738898757,-0.1657501963864886,0.14553410553410562,46.86379466000005
2539,-73.92747,40.82543333,0.991462241,801.0,974.0,1062.0,1086.0,1148.0,1315.0,1443.0,1484.0,1388.0,1331.0,1165.0,0.154863813229572,-0.05435168738898757,-0.1657501963864886,0.14553410553410562,46.86379466000005
2540,-73.92745167,40.82545167,0.991462241,801.0,974.0,1062.0,1086.0,1148.0,1315.0,1443.0,1484.0,1388.0,1331.0,1165.0,0.154863813229572,-0.05435168738898757,-0.1657501963864886,0.14553410553410562,46.86379466000005
2541,-73.92719,40.82543833,1.002280816,986.0,816.0,951.0,1106.0,1427.0,1533.0,1629.0,1300.0,1607.0,1644.0,1389.0,0.08063175394846218,0.11684782608695653,-0.15504220346512662,0.136913481293128,45.18554684000003
2542,-73.927005,40.8254,1.002280816,986.0,912.0,1278.0,1434.0,1427.0,1533.0,1629.0,1744.0,1607.0,1644.0,1389.0,0.09754562617998741,-0.0295159386068477,-0.1542025148908008,0.16912807974086022,43.90037131999998
2543,-73.92693667,40.82537667,1.002280816,986.0,1118.0,1374.0,1430.0,1484.0,1917.0,2198.0,2310.0,2210.0,1823.0,1445.0,0.23529411764705882,-0.11783208323251876,-0.254071661237785,0.16912807974086022,43.90037131999998
2544,-73.92687667,40.82535667,1.002280816,986.0,1214.0,1336.0,1388.0,1484.0,1917.0,2198.0,1932.0,2210.0,1823.0,1445.0,0.163855421686747,-0.029027962716378163,-0.18237454100367198,0.16912807974086022,43.90037131999998
2545,-73.92681333,40.82534,1.002280816,986.0,1214.0,1336.0,1388.0,1484.0,1917.0,2198.0,1932.0,2210.0,1823.0,1445.0,0.163855421686747,-0.029027962716378163,-0.18237454100367198,0.16912807974086022,43.90037131999998
2546,-73.92674,40.825325,1.004444531,986.0,616.0,813.0,726.0,1059.0,1359.0,1536.0,1282.0,1457.0,1852.0,1684.0,0.27689243027888444,0.1818761965539247,-0.22386634844868736,0.16912807974086022,43.90037131999998
2547,-73.92667833,40.82531667,1.004444531,986.0,616.0,813.0,726.0,1059.0,1359.0,1536.0,1282.0,1457.0,1852.0,1684.0,0.27689243027888444,0.1818761965539247,-0.22386634844868736,0.08470423521176065,42.90914552000004
2548,-73.92662,40.82530833,0.997953386,986.0,616.0,813.0,726.0,1059.0,1359.0,1536.0,1282.0,1457.0,1852.0,1684.0,0.27689243027888444,0.1818761965539247,-0.22386634844868736,0.08470423521176065,42.90914552000004
2549,-73.92657167,40.825305,0.997953386,986.0,785.0,728.0,816.0,1059.0,1359.0,1536.0,1010.0,1457.0,1852.0,1684.0,0.10624315443592552,0.2941998602375961,-0.1622554660529344,0.08470423521176065,42.90914552000004
2550,-73.92636667,40.825355,0.997953386,1646.0,1282.0,1196.0,1464.0,1705.0,1679.0,1866.0,1558.0,1953.0,2553.0,2307.0,0.031105228325612178,0.24203356847482366,-0.13144517066085692,0.08470423521176065,42.90914552000004
2551,-73.92633,40.8254,0.997953386,1646.0,1354.0,1388.0,1518.0,1705.0,1679.0,1866.0,1836.0,1953.0,2553.0,2307.0,0.09481216457960644,0.16336295283663704,-0.13895781637717122,0.11225083276053502,42.129836960000034
2552,-73.926295,40.82544833,1.004444531,1646.0,1354.0,1388.0,1518.0,1705.0,1679.0,1866.0,1836.0,1953.0,2553.0,2307.0,0.09481216457960644,0.16336295283663704,-0.13895781637717122,0.11225083276053502,42.129836960000034
2553,-73.926215,40.82557333,1.004444531,1646.0,1958.0,2258.0,2328.0,2251.0,2379.0,2253.0,2472.0,2357.0,2950.0,2991.0,0.03,0.08815935079306529,-0.045243128964059194,0.13205604184168449,42.29731994000002
2554,-73.92618,40.82563167,1.004444531,1646.0,1958.0,2258.0,2328.0,2251.0,2379.0,2253.0,2472.0,2357.0,2950.0,2991.0,0.03,0.08815935079306529,-0.045243128964059194,0.13205604184168449,42.29731994000002
2555,-73.926145,40.82567833,1.000117101,1646.0,2258.0,2374.0,2554.0,3034.0,2874.0,2899.0,2778.0,2913.0,3616.0,3703.0,0.042010502625656414,0.13106036909602753,-0.07841614906832298,0.13205604184168449,42.29731994000002
2556,-73.92610833,40.82572333,1.000117101,1646.0,2258.0,2374.0,2554.0,3034.0,2874.0,2899.0,2778.0,2913.0,3616.0,3703.0,0.042010502625656414,0.13106036909602753,-0.07841614906832298,0.13205604184168449,42.29731994000002
2557,-73.92607667,40.82576833,1.000117101,1646.0,3240.0,3334.0,3458.0,3034.0,2874.0,2899.0,3388.0,2913.0,3616.0,3703.0,-0.010224948875255624,0.03255282695602513,-0.008033323415650105,0.09642126032803058,42.427204700000004
2558,-73.926045,40.82580333,1.000117101,1646.0,2170.0,2462.0,2530.0,1919.0,2005.0,2463.0,2698.0,2310.0,2842.0,2671.0,0.032134659525631215,0.025992779783393503,-0.04573643410852713,0.09642126032803058,42.427204700000004
2559,-73.92601667,40.82582833,1.004444531,1543.0,2570.0,2712.0,2810.0,2294.0,2365.0,2665.0,2944.0,2698.0,3206.0,3116.0,0.023288147375738616,0.04260162601626016,-0.04101838755304102,0.09642126032803058,42.427204700000004
2560,-73.925995,40.82585333,1.004444531,1543.0,2570.0,2712.0,2810.0,2294.0,2365.0,2665.0,2944.0,2698.0,3206.0,3116.0,0.023288147375738616,0.04260162601626016,-0.04101838755304102,0.09642126032803058,42.427204700000004
2561,-73.92597833,40.82587333,1.004444531,1543.0,2570.0,2712.0,2810.0,2294.0,2365.0,2665.0,2944.0,2698.0,3206.0,3116.0,0.023288147375738616,0.04260162601626016,-0.04101838755304102,0.09641826683912041,42.00678823999999
2562,-73.92577833,40.82604833,1.002280816,1598.0,997.0,1128.0,1106.0,1857.0,2052.0,1993.0,2116.0,2081.0,2451.0,2561.0,0.31346989447548107,0.07335231005036129,-0.30456226880394577,0.09699708960545834,42.02387834000001
2563,-73.9257,40.82614667,1.006728452,1598.0,767.0,913.0,1010.0,1857.0,2052.0,1993.0,1388.0,2081.0,2451.0,2561.0,0.15763135946622187,0.2768950247460276,-0.20643198609300303,0.09699708960545834,42.02387834000001
2564,-73.92565667,40.82621833,1.006728452,1598.0,1130.0,1144.0,1228.0,1822.0,2247.0,2007.0,1452.0,2250.0,2553.0,2388.0,0.08358208955223881,0.27490636704119853,-0.11864406779661017,0.09699708960545834,42.02387834000001
2565,-73.92560667,40.82629333,1.002401022,1598.0,1514.0,1460.0,1616.0,1822.0,2247.0,2007.0,2148.0,2250.0,2553.0,2388.0,0.14133900106269925,0.08615188257817485,-0.19068736141906872,0.20491054109323326,43.097136620000015
2566,-73.92555667,40.82638,1.002401022,1433.0,1748.0,1946.0,2172.0,2341.0,2557.0,2473.0,2658.0,2547.0,2878.0,2884.0,0.10062111801242236,0.039739884393063585,-0.15464813205907907,0.20491054109323326,43.097136620000015
2567,-73.92550667,40.82648,1.002401022,1433.0,1122.0,1296.0,1290.0,1397.0,1962.0,2218.0,2188.0,2233.0,2194.0,1873.0,0.2581943645773433,0.0013692377909630307,-0.25602755453501724,0.20491054109323326,43.097136620000015
2568,-73.92545,40.82658833,1.002401022,1433.0,1460.0,1526.0,1576.0,1517.0,1811.0,2023.0,2354.0,2045.0,2176.0,1967.0,0.19796437659033078,-0.039293598233995586,-0.2134020618556701,0.3230961343564499,44.11570658000005
2569,-73.92540333,40.82667333,1.002401022,1433.0,1013.0,1162.0,1160.0,1517.0,1811.0,2023.0,1836.0,2045.0,2176.0,1967.0,0.22563417890520696,0.0847457627118644,-0.2248165443629086,0.3230961343564499,44.11570658000005
2570,-73.92535833,40.82676,1.002401022,1433.0,1022.0,1096.0,1328.0,1496.0,1622.0,1766.0,1628.0,1686.0,2014.0,1900.0,0.10148849797023005,0.10598572213069742,-0.19530102790014683,0.3230961343564499,44.11570658000005
2571,-73.92531,40.826845,0.995909877,1433.0,1078.0,1230.0,1320.0,1542.0,1617.0,1764.0,1666.0,1790.0,1998.0,2034.0,0.115874079035499,0.0906113537117904,-0.1505524861878453,0.11106129622323453,44.99755574000005
2572,-73.92527,40.82691167,0.995909877,1185.0,1182.0,1296.0,1372.0,1424.0,1619.0,1568.0,1556.0,1665.0,1797.0,1731.0,0.06284153005464481,0.07187593200119297,-0.091164095371669,0.11106129622323453,44.99755574000005
2573,-73.92521667,40.82702,1.000237307,1185.0,1034.0,1208.0,1118.0,1424.0,1619.0,1568.0,1366.0,1665.0,1797.0,1731.0,0.0998389694041868,0.13626304141637685,-0.061383061383061384,0.129197661055051,45.47266051999998
2574,-73.92513667,40.82714167,1.015383311,1185.0,1276.0,1278.0,1262.0,1193.0,1319.0,1353.0,1498.0,1344.0,1559.0,1457.0,0.08550724637681159,0.01995420346745175,-0.0792507204610951,0.10446207883439579,45.978527480000025
2575,-73.925105,40.82719333,1.015383311,1185.0,1050.0,1138.0,1166.0,1193.0,1319.0,1353.0,1346.0,1344.0,1559.0,1457.0,0.07165605095541401,0.07332185886402753,-0.08373590982286634,0.10446207883439579,45.978527480000025
2576,-73.92502333,40.82733667,1.011055882,1277.0,1090.0,1136.0,1312.0,1603.0,1737.0,1812.0,1504.0,1780.0,2145.0,1793.0,0.06818181818181818,0.1756645656344204,-0.1393939393939394,0.10446207883439579,45.978527480000025
2577,-73.92499667,40.827475,1.009012373,1343.0,1208.0,1348.0,1626.0,1632.0,1884.0,1957.0,1976.0,1873.0,2056.0,1932.0,0.0971682398667407,0.01984126984126984,-0.18892900120336945,0.20973167221602465,46.11866630000003
2578,-73.92505667,40.82753667,1.009012373,1343.0,1064.0,1288.0,1404.0,1632.0,1884.0,1957.0,2232.0,1873.0,2056.0,1932.0,0.22772277227722773,-0.041044776119402986,-0.2681818181818182,0.20973167221602465,46.11866630000003
2579,-73.92509833,40.827555,1.000357514,1116.0,717.0,933.0,941.0,1210.0,2143.0,2283.0,2320.0,2447.0,1810.0,1439.0,0.4228764182766023,-0.1234866828087167,-0.4263756532431602,0.20973167221602465,46.11866630000003
2580,-73.92514,40.82757833,1.000357514,1116.0,717.0,933.0,941.0,1210.0,2143.0,2283.0,2320.0,2447.0,1810.0,1439.0,0.4228764182766023,-0.1234866828087167,-0.4263756532431602,0.20973167221602465,46.11866630000003
2581,-73.925185,40.82760333,1.006848658,1116.0,695.0,838.0,815.0,1210.0,2143.0,2283.0,2200.0,2447.0,1810.0,1439.0,0.4593698175787728,-0.09725685785536159,-0.44832126398946676,0.20973167221602465,46.11866630000003
2582,-73.92523667,40.82762167,1.006848658,1116.0,774.0,935.0,854.0,1799.0,2237.0,2472.0,2206.0,2436.0,2616.0,2109.0,0.4418300653594771,0.08502695976773122,-0.40464820120980577,0.2104469205021461,46.08448610000005
2583,-73.92528833,40.82764,1.004684943,1116.0,635.0,793.0,801.0,1138.0,1652.0,1797.0,1998.0,1820.0,1771.0,1494.0,0.42765273311897106,-0.06022817723534094,-0.4317448943031172,0.40047938327988863,45.780282320000026
2584,-73.92533333,40.827655,1.004684943,1116.0,635.0,793.0,801.0,1138.0,1652.0,1797.0,1998.0,1820.0,1771.0,1494.0,0.42765273311897106,-0.06022817723534094,-0.4317448943031172,0.40047938327988863,45.780282320000026
2585,-73.92537833,40.82766833,1.002521229,1116.0,635.0,793.0,801.0,1138.0,1652.0,1797.0,1998.0,1820.0,1771.0,1494.0,0.42765273311897106,-0.06022817723534094,-0.4317448943031172,0.40047938327988863,45.780282320000026
2586,-73.925415,40.82767833,1.002521229,1116.0,635.0,793.0,801.0,1138.0,1652.0,1797.0,1998.0,1820.0,1771.0,1494.0,0.42765273311897106,-0.06022817723534094,-0.4317448943031172,0.40047938327988863,45.780282320000026
2587,-73.92544833,40.82769333,1.004684943,1116.0,721.0,835.0,886.0,1138.0,1652.0,1797.0,1568.0,1820.0,1771.0,1494.0,0.27791361043194784,0.06079664570230608,-0.3050353724511028,0.40047938327988863,45.780282320000026
2588,-73.92572,40.82785833,1.011176088,1116.0,1058.0,1026.0,1108.0,1262.0,1356.0,1438.0,1368.0,1433.0,1683.0,1567.0,0.1050080775444265,0.10324483775811209,-0.14285714285714285,0.15096110862762613,45.20605496000002
2589,-73.92579,40.82785,1.015503518,1116.0,1058.0,1026.0,1108.0,1262.0,1356.0,1438.0,1368.0,1433.0,1683.0,1567.0,0.1050080775444265,0.10324483775811209,-0.14285714285714285,0.15096110862762613,45.20605496000002
2590,-73.92586333,40.82784,1.015503518,929.0,915.0,918.0,1015.0,1210.0,1250.0,1348.0,1246.0,1334.0,1450.0,1427.0,0.1021671826625387,0.07566765578635015,-0.15157116451016636,0.15096110862762613,45.20605496000002
2591,-73.92594167,40.82784,1.011176088,929.0,879.0,802.0,978.0,1210.0,1250.0,1348.0,1252.0,1334.0,1450.0,1427.0,0.12286995515695068,0.07327905255366396,-0.21908471275559882,0.15096110862762613,45.20605496000002
2592,-73.92603167,40.82784167,1.011176088,929.0,980.0,1216.0,1182.0,1361.0,1592.0,1602.0,1478.0,1742.0,1674.0,1461.0,0.11127819548872181,0.06218274111675127,-0.09725315515961395,0.19848787885448035,45.34619378000002
2593,-73.92611167,40.827855,1.011176088,929.0,980.0,1216.0,1182.0,1361.0,1592.0,1602.0,1478.0,1742.0,1674.0,1461.0,0.11127819548872181,0.06218274111675127,-0.09725315515961395,0.19848787885448035,45.34619378000002
2594,-73.92619,40.82787667,1.011176088,929.0,1062.0,1176.0,1406.0,1361.0,1592.0,1602.0,1760.0,1742.0,1674.0,1461.0,0.11181301326595072,-0.025043680838672103,-0.1989100817438692,0.19848787885448035,45.34619378000002
2595,-73.92626,40.82790167,1.011176088,929.0,1050.0,1142.0,1202.0,1412.0,1935.0,2065.0,1738.0,2215.0,1779.0,1496.0,0.18231292517006803,0.011657662780779073,-0.20694444444444443,0.20197546047637804,44.621573539999986
2596,-73.92633,40.82792833,1.011176088,929.0,1050.0,1142.0,1202.0,1412.0,1935.0,2065.0,1738.0,2215.0,1779.0,1496.0,0.18231292517006803,0.011657662780779073,-0.20694444444444443,0.20197546047637804,44.621573539999986
2597,-73.92639667,40.82795167,1.009012373,929.0,1084.0,1176.0,1308.0,1412.0,1935.0,2065.0,1758.0,2215.0,1779.0,1496.0,0.14677103718199608,0.005937234944868533,-0.1983640081799591,0.2649361075801164,44.47801670000001
2598,-73.92645333,40.82797,1.009012373,929.0,1084.0,1176.0,1308.0,1412.0,1935.0,2065.0,1758.0,2215.0,1779.0,1496.0,0.14677103718199608,0.005937234944868533,-0.1983640081799591,0.2649361075801164,44.47801670000001
2599,-73.926505,40.82799833,1.009012373,1372.0,1238.0,1354.0,1426.0,1529.0,1824.0,1903.0,1822.0,1943.0,1999.0,1703.0,0.12192118226600986,0.04632295210677833,-0.1473551637279597,0.2649361075801164,44.47801670000001
2600,-73.92654667,40.82802333,1.009012373,1426.0,1078.0,1134.0,1182.0,1523.0,1910.0,2027.0,1952.0,2020.0,2037.0,1631.0,0.24569240587109126,0.021308598646277262,-0.2650680492546986,0.2649361075801164,44.47801670000001
2601,-73.92664167,40.82812667,1.019951154,1426.0,995.0,1194.0,1160.0,1523.0,1910.0,2027.0,2238.0,2020.0,2037.0,1631.0,0.31724543849323134,-0.047017543859649125,-0.3041958041958042,0.2649361075801164,44.47801670000001
2602,-73.92668667,40.828145,1.019951154,1426.0,995.0,1194.0,1160.0,1523.0,1910.0,2027.0,2238.0,2020.0,2037.0,1631.0,0.31724543849323134,-0.047017543859649125,-0.3041958041958042,0.2649361075801164,44.47801670000001
2603,-73.92674833,40.82817333,1.017787439,1426.0,1468.0,1628.0,1808.0,2031.0,2187.0,2154.0,2092.0,2340.0,2326.0,1960.0,0.07282051282051281,0.05296514259846084,-0.12473118279569892,0.11684458305585414,44.90868722000005
2604,-73.92682,40.828205,1.017787439,1426.0,1926.0,2046.0,2182.0,2031.0,2187.0,2154.0,2406.0,2340.0,2326.0,1960.0,0.04882301656495205,-0.0169061707523246,-0.08086253369272237,0.11684458305585414,44.90868722000005
2605,-73.92698167,40.828275,1.019951154,1426.0,1536.0,1690.0,1810.0,2036.0,2030.0,2227.0,2010.0,2290.0,2285.0,1975.0,0.05235602094240838,0.0640279394644936,-0.08648648648648649,0.07672777807472328,44.994137720000026
2606,-73.92707,40.82831333,1.017787439,1426.0,1358.0,1566.0,1706.0,2036.0,2030.0,2227.0,1866.0,2290.0,2285.0,1975.0,0.04479283314669653,0.1009395326427367,-0.08741258741258741,0.07672777807472328,44.994137720000026
2607,-73.92716667,40.82835833,1.017787439,1275.0,1642.0,1814.0,2050.0,1955.0,2004.0,2121.0,2084.0,2055.0,2347.0,2072.0,0.00822447992259313,0.05935454750620627,-0.06926629040533606,0.07672777807472328,44.994137720000026
